,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
1993,ATL,11/28/18,ATL @ CHA,L,240,94,32,93,34.4,11,44,25.0,19,22,86.4,16,38,54,20,11,8,19,25,-14.0,0.4032258064516129,0.23655913978494625,15.61472715318869
1996,CHI,11/28/18,CHI @ MIL,L,239,113,40,89,44.9,11,37,29.7,22,29,75.9,9,36,45,28,9,3,11,23,-3.0,0.5112359550561798,0.3258426966292135,9.755232351897835
1997,CLE,11/28/18,CLE @ OKC,L,241,83,35,89,39.3,9,23,39.1,4,9,44.4,7,36,43,20,4,1,12,19,-17.0,0.4438202247191011,0.10112359550561797,11.432926829268293
1998,DAL,11/28/18,DAL @ HOU,W,241,128,46,85,54.1,17,34,50.0,19,24,79.2,10,27,37,27,10,7,14,17,20.0,0.6411764705882353,0.2823529411764706,12.778386272362175
2004,NYK,11/28/18,NYK @ PHI,L,240,91,32,92,34.8,6,29,20.7,21,22,95.5,11,30,41,14,11,5,13,21,-26.0,0.3804347826086957,0.2391304347826087,11.335891175444715
2006,ORL,11/28/18,ORL @ POR,L,241,112,42,81,51.9,14,30,46.7,14,15,93.3,3,34,37,28,3,8,14,20,-3.0,0.6049382716049383,0.18518518518518517,13.779527559055119
2008,PHX,11/28/18,PHX @ LAC,L,239,99,39,89,43.8,8,26,30.8,13,18,72.2,7,27,34,20,17,6,16,24,-16.0,0.48314606741573035,0.20224719101123595,14.169323414806941
2010,SAS,11/28/18,SAS @ MIN,L,239,89,34,87,39.1,8,27,29.6,13,13,100.0,12,34,46,23,1,8,18,17,-39.0,0.4367816091954023,0.14942528735632185,16.257225433526013
2011,UTA,11/28/18,UTA @ BKN,W,239,101,39,82,47.6,9,28,32.1,14,21,66.7,8,40,48,17,10,6,19,25,10.0,0.5304878048780488,0.25609756097560976,17.23512336719884
2012,WAS,11/28/18,WAS @ NOP,L,240,104,41,95,43.2,13,39,33.3,9,16,56.3,12,26,38,26,12,2,16,22,-21.0,0.5,0.16842105263157894,13.554727211114875
2013,ATL,11/27/18,ATL @ MIA,W,239,115,38,80,47.5,12,31,38.7,27,32,84.4,10,36,46,22,13,7,24,24,2.0,0.55,0.4,20.32520325203252
2016,IND,11/27/18,IND @ PHX,W,239,109,38,90,42.2,11,26,42.3,22,29,75.9,17,38,55,25,8,6,12,13,5.0,0.48333333333333334,0.32222222222222224,10.456605088881142
2017,LAL,11/27/18,LAL @ DEN,L,240,85,34,87,39.1,5,35,14.3,12,18,66.7,8,31,39,19,5,8,12,19,-32.0,0.41954022988505746,0.20689655172413793,11.22334455667789
2020,NYK,11/27/18,NYK @ DET,L,241,108,36,91,39.6,9,27,33.3,27,32,84.4,13,37,50,16,5,5,13,31,-7.0,0.44505494505494503,0.3516483516483517,11.009485094850948
2022,TOR,11/27/18,TOR @ MEM,W,240,122,42,69,60.9,18,33,54.5,20,28,71.4,4,27,31,25,5,5,15,18,8.0,0.7391304347826086,0.4057971014492754,15.573089700996679
2023,BOS,11/26/18,BOS @ NOP,W,241,124,48,97,49.5,19,39,48.7,9,10,90.0,14,28,42,27,14,4,13,25,17.0,0.5927835051546392,0.10309278350515463,11.363636363636363
2028,HOU,11/26/18,HOU @ WAS,L,264,131,46,97,47.4,18,48,37.5,21,27,77.8,18,30,48,22,8,5,19,31,-4.0,0.5670103092783505,0.27835051546391754,14.857679074132
2029,IND,11/26/18,IND @ UTA,W,241,121,49,84,58.3,9,18,50.0,14,17,82.4,4,35,39,33,13,4,16,17,33.0,0.6369047619047619,0.20238095238095238,14.886490509862298
2030,MIL,11/26/18,MIL @ CHA,L,243,107,37,90,41.1,16,46,34.8,17,21,81.0,10,38,48,25,7,5,14,22,-3.0,0.5,0.23333333333333334,12.363122571529496
2031,MIN,11/26/18,MIN @ CLE,W,240,102,40,86,46.5,8,26,30.8,14,19,73.7,8,31,39,18,8,8,8,18,7.0,0.5116279069767442,0.22093023255813954,7.815552950371239
2033,ORL,11/26/18,ORL @ GSW,L,240,110,40,90,44.4,14,30,46.7,16,21,76.2,6,28,34,28,11,2,11,21,-6.0,0.5222222222222223,0.23333333333333334,9.978229317851959
2034,SAS,11/26/18,SAS @ CHI,W,239,108,45,93,48.4,10,30,33.3,8,9,88.9,7,39,46,29,7,2,10,16,1.0,0.5376344086021505,0.0967741935483871,9.349289454001497
2039,CHA,11/25/18,CHA @ ATL,L,241,123,41,92,44.6,18,45,40.0,23,28,82.1,10,32,42,30,8,4,10,15,-1.0,0.5434782608695652,0.30434782608695654,8.74737578726382
2041,LAC,11/25/18,LAC @ POR,W,241,104,38,90,42.2,5,25,20.0,23,34,67.6,11,37,48,15,9,5,4,13,4.0,0.45,0.37777777777777777,3.671071953010278
2044,MIA,11/25/18,MIA @ TOR,L,239,115,39,95,41.1,15,36,41.7,22,32,68.8,17,29,46,21,6,5,7,22,-10.0,0.48947368421052634,0.3368421052631579,6.030323914541696
2045,NYK,11/25/18,NYK @ MEM,W,239,103,34,91,37.4,8,22,36.4,27,32,84.4,14,42,56,17,4,5,7,21,5.0,0.4175824175824176,0.3516483516483517,6.245538900785154
2046,ORL,11/25/18,ORL @ LAL,W,240,108,42,93,45.2,11,31,35.5,13,14,92.9,9,36,45,31,8,5,13,22,4.0,0.510752688172043,0.15053763440860216,11.59058487874465
2047,PHI,11/25/18,PHI @ BKN,W,239,127,44,91,48.4,12,29,41.4,27,33,81.8,13,29,42,28,9,6,9,22,2.0,0.5494505494505495,0.3626373626373626,7.858889276982187
2048,PHX,11/25/18,PHX @ DET,L,240,107,42,82,51.2,8,25,32.0,15,21,71.4,10,32,42,22,6,6,17,22,-11.0,0.5609756097560976,0.25609756097560976,15.705838876570585
2052,UTA,11/25/18,UTA @ SAC,W,240,133,49,92,53.3,10,30,33.3,25,33,75.8,13,36,49,30,11,5,18,26,21.0,0.5869565217391305,0.358695652173913,14.455509155155799
2053,BOS,11/24/18,BOS @ DAL,L,240,104,41,86,47.7,10,28,35.7,12,13,92.3,9,33,42,19,8,3,17,21,-9.0,0.5348837209302325,0.1511627906976744,15.636497424576895
2054,CHI,11/24/18,CHI @ MIN,L,241,96,32,81,39.5,10,33,30.3,22,31,71.0,6,34,40,22,7,4,13,19,-15.0,0.4567901234567901,0.38271604938271603,12.077294685990339
2057,DEN,11/24/18,DEN @ OKC,W,240,105,39,95,41.1,10,30,33.3,17,24,70.8,15,39,54,26,6,9,14,20,7.0,0.4631578947368421,0.25263157894736843,11.709601873536299
2059,HOU,11/24/18,HOU @ CLE,L,241,108,37,74,50.0,15,39,38.5,19,28,67.9,8,23,31,18,5,4,16,19,-9.0,0.6013513513513513,0.3783783783783784,15.637216575449573
2062,NOP,11/24/18,NOP @ WAS,L,241,114,43,90,47.8,11,31,35.5,17,21,81.0,7,36,43,23,10,3,16,21,-10.0,0.5388888888888889,0.23333333333333334,13.884068031933358
2064,SAC,11/24/18,SAC @ GSW,L,241,116,42,97,43.3,11,28,39.3,21,29,72.4,13,34,47,28,6,4,8,22,-1.0,0.4896907216494845,0.29896907216494845,6.7934782608695645
2065,SAS,11/24/18,SAS @ MIL,L,241,129,49,92,53.3,10,21,47.6,21,28,75.0,9,30,39,27,8,3,10,21,-6.0,0.5869565217391305,0.30434782608695654,8.74737578726382
2069,BOS,11/23/18,BOS @ ATL,W,240,114,42,91,46.2,13,40,32.5,17,21,81.0,7,36,43,31,11,7,16,29,18.0,0.532967032967033,0.23076923076923078,13.764624913971094
2070,CHA,11/23/18,CHA @ OKC,L,241,104,43,94,45.7,6,31,19.4,12,14,85.7,11,35,46,24,8,5,13,21,-5.0,0.48936170212765956,0.14893617021276595,11.488158359844467
2072,CLE,11/23/18,CLE @ PHI,W,241,121,49,93,52.7,11,22,50.0,12,16,75.0,14,28,42,16,7,1,8,25,9.0,0.5860215053763441,0.17204301075268819,7.404664938911513
2076,HOU,11/23/18,HOU @ DET,L,264,111,41,98,41.8,10,36,27.8,19,21,90.5,17,27,44,22,6,7,14,26,-5.0,0.46938775510204084,0.21428571428571427,11.547344110854505
2080,MEM,11/23/18,MEM @ LAC,L,265,107,42,92,45.7,9,27,33.3,14,18,77.8,6,41,47,29,6,7,16,29,-5.0,0.5054347826086957,0.1956521739130435,13.802622498274673
2081,MIA,11/23/18,MIA @ CHI,W,241,103,37,87,42.5,10,34,29.4,19,31,61.3,10,38,48,20,10,11,14,21,7.0,0.4827586206896552,0.3563218390804598,12.212142358688068
2083,MIN,11/23/18,MIN @ BKN,W,240,112,44,92,47.8,9,25,36.0,15,17,88.2,9,29,38,25,15,4,7,20,10.0,0.5271739130434783,0.18478260869565216,6.574004507888804
2084,NOP,11/23/18,NOP @ NYK,L,241,109,40,101,39.6,7,28,25.0,22,29,75.9,20,35,55,26,5,5,14,22,-5.0,0.4306930693069307,0.2871287128712871,10.958046336881653
2087,ORL,11/23/18,ORL @ DEN,L,242,87,32,79,40.5,8,32,25.0,15,19,78.9,4,33,37,24,7,2,13,19,-25.0,0.45569620253164556,0.24050632911392406,12.953367875647666
2089,PHX,11/23/18,PHX @ MIL,W,240,116,45,90,50.0,9,26,34.6,17,22,77.3,6,34,40,21,8,4,11,25,2.0,0.55,0.24444444444444444,9.938561619082039
2090,POR,11/23/18,POR @ GSW,L,240,97,38,93,40.9,9,24,37.5,12,22,54.5,12,27,39,22,9,2,13,16,-28.0,0.45698924731182794,0.23655913978494625,11.23789764868603
2091,SAS,11/23/18,SAS @ IND,W,238,111,42,83,50.6,10,21,47.6,17,24,70.8,9,37,46,28,3,4,15,19,11.0,0.5662650602409639,0.2891566265060241,13.817243920412675
2093,UTA,11/23/18,UTA @ LAL,L,241,83,33,85,38.8,4,23,17.4,13,17,76.5,7,34,41,22,12,3,19,21,-7.0,0.4117647058823529,0.2,17.043415859346965
2094,WAS,11/23/18,WAS @ TOR,L,240,107,40,100,40.0,9,46,19.6,18,19,94.7,14,30,44,28,8,7,12,16,-18.0,0.445,0.19,9.970089730807578
2096,BKN,11/21/18,BKN @ DAL,L,240,113,42,94,44.7,14,42,33.3,15,21,71.4,16,26,42,23,8,2,14,31,-6.0,0.5212765957446809,0.22340425531914893,11.941316956670079
2102,DEN,11/21/18,DEN @ MIN,W,241,103,42,89,47.2,14,35,40.0,5,6,83.3,9,31,40,29,12,4,13,22,2.0,0.550561797752809,0.06741573033707865,12.42354740061162
2103,DET,11/21/18,DET @ HOU,L,240,124,40,85,47.1,16,34,47.1,28,37,75.7,15,22,37,20,8,1,16,26,-2.0,0.5647058823529412,0.43529411764705883,13.642564802182811
2106,IND,11/21/18,IND @ CHA,L,239,109,41,84,48.8,11,33,33.3,16,17,94.1,10,27,37,26,5,7,14,19,-18.0,0.5535714285714286,0.20238095238095238,13.272658323852863
2107,LAL,11/21/18,LAL @ CLE,W,241,109,40,78,51.3,9,25,36.0,20,28,71.4,7,44,51,23,2,9,15,20,4.0,0.5705128205128205,0.358974358974359,14.24230915305735
2108,MEM,11/21/18,MEM @ SAS,W,239,104,39,81,48.1,8,25,32.0,18,21,85.7,4,36,40,21,4,7,9,25,1.0,0.5308641975308642,0.25925925925925924,9.068923821039904
2111,NOP,11/21/18,NOP @ PHI,L,240,120,42,98,42.9,11,30,36.7,25,33,75.8,20,34,54,24,8,8,15,21,-0.8,0.4846938775510204,0.336734693877551,11.762860727728985
2112,NYK,11/21/18,NYK @ BOS,W,239,117,44,89,49.4,15,30,50.0,14,17,82.4,9,40,49,25,3,11,17,24,8.0,0.5786516853932584,0.19101123595505617,14.980613323933733
2113,OKC,11/21/18,OKC @ GSW,W,239,123,51,106,48.1,13,35,37.1,8,15,53.3,18,43,61,29,10,5,10,23,28.0,0.5424528301886793,0.14150943396226415,8.156606851549755
2115,PHX,11/21/18,PHX @ CHI,L,241,116,48,98,49.0,10,34,29.4,10,10,100.0,6,30,36,28,9,5,13,20,-8.0,0.5408163265306123,0.10204081632653061,11.265164644714037
2116,POR,11/21/18,POR @ MIL,L,241,100,34,93,36.6,9,41,22.0,23,28,82.1,10,30,40,13,8,6,17,20,-43.0,0.41397849462365593,0.3010752688172043,13.897972531066058
2117,SAC,11/21/18,SAC @ UTA,W,240,119,47,89,52.8,11,25,44.0,14,19,73.7,8,40,48,27,5,4,11,30,9.0,0.5898876404494382,0.21348314606741572,10.151347360649686
2119,TOR,11/21/18,TOR @ ATL,W,240,124,48,90,53.3,11,29,37.9,17,23,73.9,14,41,55,33,6,1,17,21,16.0,0.5944444444444444,0.25555555555555554,14.51502732240437
2121,BKN,11/20/18,BKN @ MIA,W,240,104,38,88,43.2,8,31,25.8,20,26,76.9,13,40,53,17,6,4,11,21,12.0,0.4772727272727273,0.29545454545454547,9.9601593625498
2122,LAC,11/20/18,LAC @ WAS,L,241,118,46,89,51.7,11,27,40.7,15,18,83.3,7,37,44,20,6,4,17,28,-7.0,0.5786516853932584,0.20224719101123595,14.922752808988765
2126,POR,11/20/18,POR @ NYK,W,240,118,45,95,47.4,16,35,45.7,12,17,70.6,14,29,43,25,8,4,11,19,4.0,0.5578947368421052,0.17894736842105263,9.693338033133593
2127,TOR,11/20/18,TOR @ ORL,W,240,93,39,87,44.8,9,34,26.5,6,8,75.0,6,37,43,23,7,5,16,19,2.0,0.5,0.09195402298850575,15.020653398422832
2130,BOS,11/19/18,BOS @ CHA,L,239,112,45,89,50.6,9,32,28.1,13,18,72.2,8,33,41,31,9,6,12,22,-5.0,0.5561797752808989,0.20224719101123595,11.017260374586852
2132,CLE,11/19/18,CLE @ DET,L,240,102,35,79,44.3,8,21,38.1,24,34,70.6,11,25,36,16,8,3,9,22,-11.0,0.4936708860759494,0.43037974683544306,8.741258741258742
2133,DAL,11/19/18,DAL @ MEM,L,241,88,30,88,34.1,10,32,31.3,18,21,85.7,7,36,43,17,8,4,9,19,-10.0,0.3977272727272727,0.23863636363636365,8.471385542168674
2134,DEN,11/19/18,DEN @ MIL,L,240,98,40,94,42.6,12,41,29.3,6,9,66.7,13,30,43,30,6,4,17,20,-6.0,0.48936170212765956,0.09574468085106383,14.787752261656228
2137,LAC,11/19/18,LAC @ ATL,W,240,127,40,93,43.0,10,33,30.3,37,47,78.7,15,37,52,24,9,8,15,22,8.0,0.4838709677419355,0.5053763440860215,11.656823127137084
2141,OKC,11/19/18,OKC @ SAC,L,240,113,45,108,41.7,12,41,29.3,11,16,68.8,13,40,53,22,8,3,13,22,-4.0,0.4722222222222222,0.14814814814814814,10.15307716338644
2143,PHX,11/19/18,PHX @ PHI,L,239,114,44,87,50.6,13,33,39.4,13,24,54.2,5,26,31,25,9,4,13,34,-5.0,0.5804597701149425,0.27586206896551724,11.758321273516643
2145,SAS,11/19/18,SAS @ NOP,L,239,126,45,94,47.9,12,24,50.0,24,30,80.0,18,26,44,22,7,0,15,20,-14.0,0.5425531914893617,0.3191489361702128,12.274959083469723
2146,UTA,11/19/18,UTA @ IND,L,240,94,36,74,48.6,11,25,44.0,11,16,68.8,3,33,36,26,6,10,18,18,-27.0,0.5608108108108109,0.21621621621621623,18.174474959612276
2147,GSW,11/18/18,GSW @ SAS,L,239,92,35,86,40.7,5,26,19.2,17,21,81.0,10,36,46,20,6,4,11,17,-12.0,0.436046511627907,0.2441860465116279,10.353915662650603
2148,LAL,11/18/18,LAL @ MIA,W,240,113,42,95,44.2,11,27,40.7,18,21,85.7,14,36,50,16,7,5,9,19,16.0,0.5,0.22105263157894736,7.947721653126104
2149,MEM,11/18/18,MEM @ MIN,W,239,100,35,82,42.7,12,28,42.9,18,25,72.0,10,33,43,26,11,9,12,20,13.0,0.5,0.3048780487804878,11.428571428571429
2152,NYK,11/18/18,NYK @ ORL,L,242,117,40,87,46.0,8,24,33.3,29,35,82.9,17,25,42,12,7,2,14,26,-14.0,0.5057471264367817,0.40229885057471265,12.027491408934706
2154,POR,11/18/18,POR @ WAS,W,238,119,39,86,45.3,11,30,36.7,30,35,85.7,9,43,52,26,4,3,15,25,10.0,0.5174418604651163,0.4069767441860465,12.886597938144329
2157,ATL,11/17/18,ATL @ IND,L,239,89,31,87,35.6,8,29,27.6,19,27,70.4,5,36,41,20,15,6,18,24,-8.0,0.40229885057471265,0.3103448275862069,15.400410677618071
2163,DEN,11/17/18,DEN @ NOP,L,240,115,46,95,48.4,15,39,38.5,8,13,61.5,10,33,43,30,5,6,13,23,-10.0,0.5631578947368421,0.1368421052631579,11.4315863524446
2164,GSW,11/17/18,GSW @ DAL,L,241,109,42,94,44.7,9,33,27.3,16,17,94.1,12,35,47,24,6,6,12,27,-3.0,0.4946808510638298,0.18085106382978725,10.574550581600281
2167,LAC,11/17/18,LAC @ BKN,W,240,127,48,95,50.5,11,23,47.8,20,24,83.3,9,29,38,23,4,1,8,25,8.0,0.5631578947368421,0.25263157894736843,7.044734061289186
2168,LAL,11/17/18,LAL @ ORL,L,240,117,43,90,47.8,10,30,33.3,21,25,84.0,8,33,41,22,5,6,14,20,-13.0,0.5333333333333333,0.2777777777777778,12.173913043478262
2170,OKC,11/17/18,OKC @ PHX,W,240,110,38,85,44.7,7,24,29.2,27,32,84.4,14,38,52,17,9,7,18,20,10.0,0.48823529411764705,0.3764705882352941,15.374103177314657
2172,PHI,11/17/18,PHI @ CHA,W,265,122,39,93,41.9,11,35,31.4,33,38,86.8,9,44,53,23,9,6,19,24,3.0,0.478494623655914,0.40860215053763443,14.76072094468614
2174,SAC,11/17/18,SAC @ HOU,L,240,112,46,102,45.1,11,35,31.4,9,12,75.0,13,26,39,23,10,3,14,21,-20.0,0.5049019607843137,0.11764705882352941,11.54353562005277
2175,TOR,11/17/18,TOR @ CHI,W,240,122,48,89,53.9,14,35,40.0,12,13,92.3,8,46,54,31,14,10,23,24,39.0,0.6179775280898876,0.14606741573033707,19.537886510363574
2176,UTA,11/17/18,UTA @ BOS,W,241,98,35,78,44.9,11,38,28.9,17,27,63.0,7,39,46,23,11,4,14,23,12.0,0.5192307692307693,0.34615384615384615,13.477088948787063
2177,BKN,11/16/18,BKN @ WAS,W,239,115,38,90,42.2,9,33,27.3,30,38,78.9,13,34,47,19,8,3,11,24,11.0,0.4722222222222222,0.4222222222222222,9.344206591913014
2179,CHI,11/16/18,CHI @ MIL,L,240,104,41,94,43.6,13,33,39.4,9,13,69.2,4,32,36,22,8,3,12,15,-19.0,0.5053191489361702,0.13829787234042554,10.741138560687432
2182,MIA,11/16/18,MIA @ IND,L,241,91,35,93,37.6,14,36,38.9,7,10,70.0,13,38,51,21,10,5,16,16,-8.0,0.45161290322580644,0.10752688172043011,14.109347442680775
2186,NYK,11/16/18,NYK @ NOP,L,240,124,48,98,49.0,11,34,32.4,17,24,70.8,12,32,44,15,10,6,13,31,-5.0,0.5459183673469388,0.24489795918367346,10.694307337940112
2188,POR,11/16/18,POR @ MIN,L,241,96,37,88,42.0,8,29,27.6,14,20,70.0,11,37,48,16,6,1,18,14,-16.0,0.4659090909090909,0.22727272727272727,15.679442508710803
2189,SAC,11/16/18,SAC @ MEM,L,240,104,37,80,46.3,12,33,36.4,18,24,75.0,9,33,42,23,9,2,21,24,-8.0,0.5375,0.3,18.823951237002507
2190,TOR,11/16/18,TOR @ BOS,L,265,116,42,97,43.3,8,29,27.6,24,29,82.8,11,32,43,20,12,4,13,23,-7.0,0.4742268041237113,0.29896907216494845,10.589768654284782
2191,UTA,11/16/18,UTA @ PHI,L,240,107,41,88,46.6,4,22,18.2,21,37,56.8,10,29,39,15,10,4,13,25,-6.0,0.48863636363636365,0.42045454545454547,11.084583901773533
2193,ATL,11/15/18,ATL @ DEN,L,240,93,32,92,34.8,9,42,21.4,20,27,74.1,15,28,43,20,7,5,19,22,-45.0,0.3967391304347826,0.29347826086956524,15.462239583333334
2195,GSW,11/15/18,GSW @ HOU,L,238,86,32,76,42.1,4,18,22.2,18,22,81.8,12,32,44,18,2,5,16,24,-21.0,0.4473684210526316,0.2894736842105263,15.735641227380015
2198,SAS,11/15/18,SAS @ LAC,L,240,111,41,102,40.2,9,29,31.0,20,25,80.0,15,30,45,19,7,6,5,24,-5.0,0.44607843137254904,0.24509803921568626,4.23728813559322
2201,CHI,11/14/18,CHI @ BOS,L,240,82,33,84,39.3,7,23,30.4,9,9,100.0,7,40,47,16,8,3,22,16,-29.0,0.43452380952380953,0.10714285714285714,20.00727537286286
2202,CLE,11/14/18,CLE @ WAS,L,240,95,35,77,45.5,4,21,19.0,21,31,67.7,9,33,42,22,12,6,23,24,-24.0,0.4805194805194805,0.4025974025974026,20.239352340725098
2204,DET,11/14/18,DET @ TOR,W,241,106,44,91,48.4,10,33,30.3,8,13,61.5,7,32,39,24,8,5,17,24,2.0,0.5384615384615384,0.14285714285714285,14.94899753781217
2206,MEM,11/14/18,MEM @ MIL,W,241,116,42,83,50.6,14,36,38.9,18,24,75.0,4,30,34,24,8,4,12,20,3.0,0.5903614457831325,0.2891566265060241,11.367942402425161
2207,MIA,11/14/18,MIA @ BKN,W,241,120,46,85,54.1,8,29,27.6,20,28,71.4,6,41,47,23,6,6,17,27,13.0,0.5882352941176471,0.32941176470588235,14.870538838348496
2210,NOP,11/14/18,NOP @ MIN,L,239,100,40,94,42.6,9,28,32.1,11,18,61.1,10,36,46,25,7,6,18,21,-7.0,0.4734042553191489,0.19148936170212766,15.010006671114077
2211,NYK,11/14/18,NYK @ OKC,L,238,103,39,88,44.3,7,26,26.9,18,23,78.3,9,27,36,18,8,8,18,17,-25.0,0.48295454545454547,0.26136363636363635,15.50120564932828
2214,PHI,11/14/18,PHI @ ORL,L,239,106,41,86,47.7,14,29,48.3,10,15,66.7,10,31,41,32,2,3,14,21,-5.0,0.5581395348837209,0.1744186046511628,13.133208255159476
2216,POR,11/14/18,POR @ LAL,L,239,117,41,93,44.1,14,33,42.4,21,23,91.3,11,36,47,24,8,10,14,21,-9.0,0.5161290322580645,0.24731182795698925,11.953551912568305
2217,SAS,11/14/18,SAS @ PHX,L,240,96,35,83,42.2,7,23,30.4,19,24,79.2,13,30,43,16,7,4,18,12,-20.0,0.463855421686747,0.2891566265060241,16.134815346002153
2219,UTA,11/14/18,UTA @ DAL,L,243,68,25,81,30.9,6,35,17.1,12,19,63.2,8,25,33,16,11,3,21,21,-50.0,0.345679012345679,0.2345679012345679,19.0286335628851
2221,ATL,11/13/18,ATL @ GSW,L,241,103,40,89,44.9,12,32,37.5,11,15,73.3,10,32,42,25,9,2,14,18,-7.0,0.5168539325842697,0.16853932584269662,12.773722627737227
2222,CHA,11/13/18,CHA @ CLE,L,242,89,33,95,34.7,8,41,19.5,15,19,78.9,12,25,37,22,12,4,9,11,-24.0,0.3894736842105263,0.2,8.00996796012816
2226,HOU,11/13/18,HOU @ DEN,W,240,109,39,71,54.9,13,37,35.1,18,26,69.2,6,26,32,23,7,6,14,20,10.0,0.6408450704225352,0.36619718309859156,14.516798009124846
2227,BKN,11/12/18,BKN @ MIN,L,240,113,40,101,39.6,18,50,36.0,15,22,68.2,19,23,42,28,10,2,13,29,-7.0,0.48514851485148514,0.21782178217821782,10.510996119016818
2229,DAL,11/12/18,DAL @ CHI,W,241,103,37,79,46.8,10,33,30.3,19,29,65.5,7,42,49,18,11,7,19,22,5.0,0.5316455696202531,0.3670886075949367,17.154207295052366
2230,GSW,11/12/18,GSW @ LAC,L,265,116,44,94,46.8,12,31,38.7,16,23,69.6,11,35,46,27,7,8,17,25,-5.0,0.5319148936170213,0.24468085106382978,14.03566710700132
2235,NOP,11/12/18,NOP @ TOR,W,240,126,54,99,54.5,10,27,37.0,8,13,61.5,14,40,54,30,2,4,13,20,16.0,0.5959595959595959,0.13131313131313133,11.043153244988108
2237,ORL,11/12/18,ORL @ WAS,L,240,109,43,89,48.3,15,30,50.0,8,11,72.7,8,26,34,28,5,6,12,28,-8.0,0.5674157303370787,0.12359550561797752,11.337868480725623
2238,PHI,11/12/18,PHI @ MIA,W,239,124,39,83,47.0,15,36,41.7,31,39,79.5,10,32,42,24,5,0,9,24,10.0,0.5602409638554217,0.46987951807228917,8.244778307072188
2239,PHX,11/12/18,PHX @ OKC,L,240,101,39,81,48.1,7,26,26.9,16,19,84.2,10,27,37,25,5,5,18,21,-17.0,0.5246913580246914,0.2345679012345679,16.76602086438152
2241,SAS,11/12/18,SAS @ SAC,L,241,99,38,87,43.7,10,31,32.3,13,16,81.3,9,34,43,25,5,4,15,12,-5.0,0.4942528735632184,0.1839080459770115,13.75641966250917
2243,UTA,11/12/18,UTA @ MEM,W,240,96,32,82,39.0,9,32,28.1,23,30,76.7,13,36,49,19,7,6,15,25,8.0,0.4451219512195122,0.36585365853658536,13.611615245009073
2245,ATL,11/11/18,ATL @ LAL,L,240,106,41,95,43.2,13,37,35.1,11,13,84.6,10,34,44,25,11,4,17,23,-1.0,0.5,0.1368421052631579,14.441046551138296
2246,BOS,11/11/18,BOS @ POR,L,241,94,36,93,38.7,14,42,33.3,8,10,80.0,11,31,42,19,11,5,12,16,-6.0,0.46236559139784944,0.10752688172043011,10.968921389396709
2247,CHA,11/11/18,CHA @ DET,W,240,113,43,85,50.6,11,28,39.3,16,18,88.9,6,40,46,24,6,8,12,26,10.0,0.5705882352941176,0.21176470588235294,11.43728555089592
2251,IND,11/11/18,IND @ HOU,L,240,103,36,78,46.2,11,29,37.9,20,26,76.9,5,30,35,24,10,6,13,22,-12.0,0.532051282051282,0.3333333333333333,12.690355329949238
2253,MIL,11/11/18,MIL @ DEN,W,239,121,48,84,57.1,17,34,50.0,8,13,61.5,5,36,41,27,10,7,12,17,7.0,0.6726190476190477,0.15476190476190477,11.797090051120723
2255,ORL,11/11/18,ORL @ NYK,W,240,115,44,98,44.9,17,42,40.5,10,11,90.9,10,42,52,31,10,9,11,21,26.0,0.5357142857142857,0.11224489795918367,9.66268446943078
2257,BKN,11/10/18,BKN @ GSW,L,240,100,36,77,46.8,7,24,29.2,21,29,72.4,12,29,41,20,7,2,14,22,-16.0,0.512987012987013,0.37662337662337664,13.492675404780261
2259,CLE,11/10/18,CLE @ CHI,L,241,98,39,91,42.9,8,21,38.1,12,18,66.7,15,38,53,15,5,6,12,17,-1.0,0.4725274725274725,0.1978021978021978,10.818608005769924
2262,HOU,11/10/18,HOU @ SAS,L,241,89,30,90,33.3,9,41,22.0,20,29,69.0,15,34,49,11,10,5,8,24,-7.0,0.38333333333333336,0.32222222222222224,7.222824124232574
2264,LAL,11/10/18,LAL @ SAC,W,240,101,41,99,41.4,12,38,31.6,7,17,41.2,17,42,59,23,11,3,14,20,15.0,0.47474747474747475,0.1717171717171717,11.620185922974766
2267,MIL,11/10/18,MIL @ LAC,L,265,126,47,105,44.8,16,46,34.8,16,23,69.6,15,37,52,31,11,8,17,26,-2.0,0.5238095238095238,0.21904761904761905,12.867090523766272
2269,NYK,11/10/18,NYK @ TOR,L,241,112,44,96,45.8,6,22,27.3,18,22,81.8,16,31,47,18,12,6,14,26,-16.0,0.4895833333333333,0.22916666666666666,11.697860962566844
2270,OKC,11/10/18,OKC @ DAL,L,240,96,38,97,39.2,9,34,26.5,11,18,61.1,26,27,53,17,9,2,16,19,-15.0,0.4381443298969072,0.18556701030927836,13.231888852133642
2271,PHI,11/10/18,PHI @ MEM,L,265,106,44,85,51.8,8,31,25.8,10,16,62.5,8,40,48,27,10,6,23,20,-6.0,0.5647058823529412,0.18823529411764706,19.993045897079277
2272,PHX,11/10/18,PHX @ NOP,L,241,99,35,86,40.7,10,36,27.8,19,20,95.0,10,27,37,16,10,7,14,27,-20.0,0.46511627906976744,0.23255813953488372,12.86764705882353
2276,WAS,11/10/18,WAS @ MIA,W,240,116,40,83,48.2,8,22,36.4,28,38,73.7,16,32,48,14,8,5,15,25,6.0,0.5301204819277109,0.4578313253012048,13.07531380753138
